"geo_value","time_value","cli","inperson_school_fulltime","inperson_school_parttime","tested_14d","tested_positive_14d","covid_vaccinated_or_accept","covid_vaccinated","others_masked","public_transit_1d","work_outside_home_1d","shop_1d","restaurant_1d","spent_time_1d","large_event_1d","worried_become_ill","vaccine_likely_friends","vaccine_likely_who","vaccine_likely_govt_health","vaccine_likely_politicians","confirmed_7dav_incidence_prop","wearing_mask"
"39041",2021-03-02,0,NA,NA,8.1731713,NA,83.7894748,33.6825228,91.4686069,0.3767164,31.4707914,49.5929911,24.0138404,34.902028,15.1337656,59.7933256,NA,NA,NA,NA,14.0479691,93.8386964
"39045",2021-03-02,0.24975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5067082,NA
"39049",2021-03-02,0.5910503,17.8106022,60.0676717,8.3638685,NA,84.8167346,27.7345996,89.9517237,2.5340843,37.5730499,59.8574388,21.8474235,38.7744897,11.7883511,65.3396209,35.1612797,37.7406716,31.0904932,6.0420401,13.4162061,94.7504772
"39057",2021-03-02,0.9612878,NA,NA,10.7774797,NA,75.4328066,35.3036153,82.6615414,4.8768401,35.2801273,56.6473957,28.4277617,43.618397,11.5989798,64.2213678,27.8466951,29.7135209,26.7080543,7.2748009,9.6569353,94.3284713
"39061",2021-03-02,1.3509282,64.1511409,27.6530051,10.459667,NA,79.4033438,29.3975258,86.1360014,3.7084201,40.2828503,57.2622728,25.2405294,43.6269356,11.2901893,59.334911,32.5372354,31.9518883,25.2015356,7.1412775,16.2245378,92.8635954
"39085",2021-03-02,0.8069782,NA,NA,11.7609536,NA,73.3218188,29.688041,84.4885028,2.2117755,41.3366201,56.3070585,24.7007045,37.5466801,15.2764291,56.5447044,25.9944155,28.4006223,20.9147807,6.7126601,14.49922,88.7732497
"39089",2021-03-02,0.4609824,NA,NA,5.7804158,NA,66.0857435,34.0648077,77.3713707,6.2939237,52.8282073,67.2613183,35.0668221,50.8779981,19.6613234,58.7105321,NA,NA,NA,NA,13.4755755,90.8534478
"39093",2021-03-02,0.7975771,NA,NA,7.2484827,NA,73.0824541,25.4429585,92.133792,1.2400631,38.3732316,61.4796068,24.99095,41.3730213,11.3251319,60.6464775,34.2890278,28.0396659,20.6349486,4.328498,12.7219244,92.0506327
"39095",2021-03-02,0.9456338,33.3022856,46.2501693,6.8377592,NA,77.590837,37.5466418,87.0986291,5.9237084,43.9911241,57.4975767,24.4673374,42.7053078,16.4539615,62.8094729,30.1918149,31.8492603,18.3801818,8.4597142,22.1810252,90.663754
"39099",2021-03-02,0.4624921,NA,NA,8.1071474,NA,65.9408916,25.3430601,81.3566151,4.3546438,45.3268419,66.2074229,26.016708,39.8264385,11.2993583,61.2238425,26.5158603,23.5863022,19.1111606,4.3825461,13.8386439,89.2247293
"39103",2021-03-02,0.2439899,NA,NA,6.3014384,NA,68.3721018,23.9798137,85.1815518,2.643815,50.1165326,55.3946463,24.2206463,44.795086,12.4483134,59.7243876,NA,NA,NA,NA,16.266788,87.885723
"39109",2021-03-02,0.4209941,NA,NA,12.0923541,NA,57.8275475,29.3434653,NA,9.3472399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2940001,NA
"39113",2021-03-02,0.9981306,51.4182487,30.3689837,7.687454,NA,76.0361458,31.8277866,84.156978,2.313594,37.671658,58.3518252,24.9113474,42.6581572,13.2007919,63.9259753,32.0481554,30.8090735,23.5012393,6.0990129,10.0503323,92.1430844
"39133",2021-03-02,0.5548734,NA,NA,7.0167669,NA,79.5015409,21.2210939,89.5357951,0.7674204,34.621551,49.499236,20.0678133,34.4596245,11.7237001,59.1015382,41.5476535,38.7878588,34.3132362,4.3026307,17.749176,97.3845225
"39151",2021-03-02,1.035314,68.7742506,NA,3.1424802,NA,66.019283,25.2797861,87.2070885,3.5908956,48.1588744,58.841969,26.493101,38.1196866,10.9633569,60.4830841,26.931201,23.9034142,22.0313375,5.0349076,15.1444674,90.3145031
"39153",2021-03-02,0.3686551,47.8161572,27.1677903,7.5044262,NA,76.8769592,24.7336109,86.4493363,3.2264805,36.1099942,59.2798301,22.5680593,34.9496209,8.3807381,61.2028523,31.2280094,34.4221349,28.5680349,9.4458586,16.6752296,92.473336
"39155",2021-03-02,0.3827178,NA,NA,9.8362395,NA,71.3303339,29.1062351,75.975814,2.2031504,37.5763721,59.5914355,18.843301,35.829098,9.1534784,69.9412749,31.6513829,34.0788012,27.9722822,6.6739356,14.5905923,92.0034327
"39165",2021-03-02,0.0731682,NA,NA,7.6716909,NA,79.8623867,30.6913569,83.6926387,3.6920937,39.1383515,63.728879,25.634791,38.647832,10.0080595,52.2274493,34.1378714,33.3618417,21.0358567,4.8623736,17.0173601,90.7176827
"39169",2021-03-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0017534,NA
"39173",2021-03-02,1.3350749,NA,NA,2.3724762,NA,81.8709276,32.3267324,81.9303018,3.857663,40.274189,56.1734478,26.7680432,46.4001174,25.8641058,62.0118353,NA,NA,NA,NA,16.670462,91.3847485
"40017",2021-03-02,1.3088238,NA,NA,9.7838291,NA,72.4697745,45.7569945,68.8940559,0.9805884,40.7216426,56.1389749,23.2984796,43.6668298,16.7926927,57.6527556,NA,NA,NA,NA,26.950307,89.4438769
"40027",2021-03-02,0,NA,NA,6.4586647,NA,74.2118966,42.5275215,73.2768238,3.8191461,50.3030569,62.9676149,22.7112516,42.7103518,16.3229994,61.0518123,27.0427487,25.6110103,20.7552212,4.9695171,13.6852551,89.7107778
"40031",2021-03-02,0.7488724,NA,NA,10.5643963,NA,71.1989601,49.1480259,79.1583451,0.8757693,41.4846699,66.9225656,19.9106441,47.6009704,15.3648199,63.1121856,NA,NA,NA,NA,31.8511537,87.0864987
"40109",2021-03-02,0.6814311,35.4441288,48.7420838,11.1931383,NA,76.9451573,35.3516242,74.2495494,3.152284,47.7837834,63.1463,26.9634524,41.201763,18.204177,60.520892,37.0543528,33.5792782,32.1549459,9.1387637,16.0261906,91.0958916
"40143",2021-03-02,1.1633409,55.6216003,23.6722667,6.6375131,NA,73.9349965,35.4491719,60.6444436,2.6559361,43.6383729,60.7496074,27.4100469,41.8702807,15.9195377,56.5720654,26.6930447,25.5484116,21.5450171,7.9299437,17.8574416,87.7870821
"41003",2021-03-02,1.1551349,NA,NA,11.206524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7251258,NA
"41005",2021-03-02,0.0523563,NA,NA,8.0386885,NA,78.7801302,33.479237,88.6786459,4.6419168,32.3272748,61.1300298,19.9330027,43.9862497,12.2272987,55.5997079,31.3826519,32.3295336,30.8479166,4.594884,5.0827265,89.1099905
"41011",2021-03-02,0.3737772,NA,NA,4.8904733,NA,74.937221,26.2393678,84.5382073,1.7277914,27.8685678,60.5254257,12.7447645,37.2918036,6.7993593,54.8343199,NA,NA,NA,NA,25.3876025,92.0841518
"41017",2021-03-02,0.1108235,NA,NA,4.5360799,NA,81.2132307,30.8749222,87.4073479,1.2974276,38.7944481,63.3693888,25.7332144,40.1377175,7.3756346,56.9805459,41.6689419,34.7148833,22.981004,6.5790798,4.8853604,90.1834279
"41019",2021-03-02,0.9035282,NA,NA,7.4143769,NA,64.2810287,26.3233671,74.903529,5.6919468,32.6292316,62.5804572,24.0410503,41.327098,16.3249775,51.5674716,19.1408525,18.2257978,17.1875068,6.0580128,16.6763304,81.3514917
"41029",2021-03-02,0.7939733,NA,NA,6.6624481,NA,73.3342287,32.1941654,82.9219136,2.1920222,32.2350984,55.4343609,16.6105026,40.731082,8.7624142,56.0168693,25.7974422,28.7741368,17.9691215,5.4234192,16.0988288,92.4702427
"41033",2021-03-02,0.5481048,NA,NA,5.7404406,NA,71.7502407,23.7150986,73.482175,1.8993318,37.2465158,63.3220752,22.7156646,42.3644862,13.2432223,54.4713702,NA,NA,NA,NA,11.8435163,87.6949805
"41039",2021-03-02,0.4227984,12.7572209,22.2980687,11.162173,NA,82.2594793,31.5724041,90.6446219,4.3218023,31.2753325,63.254987,11.7697592,33.6887592,5.2367404,60.3214883,35.4801605,36.6878839,27.8225425,7.6513433,8.0196889,92.9517352
"41043",2021-03-02,1.6616153,NA,NA,7.750714,NA,73.4775138,32.8295131,88.6950188,1.9609919,34.6285117,66.247213,23.2124327,35.0411889,8.9951658,58.734631,25.4611207,30.722755,25.1626059,6.7000755,5.777335,89.5996335
"41047",2021-03-02,1.6882042,NA,NA,6.738414,NA,75.3918953,37.422959,90.9932873,4.0141088,41.1420347,68.5659365,19.38676,38.2175978,10.5672718,56.2192029,24.2150056,28.9899418,21.4592813,7.6667178,10.9228008,90.1845612
"41051",2021-03-02,0.0367002,12.1911688,10.6635149,5.7852735,NA,87.7040767,25.5568892,92.4115192,6.9583322,33.1625286,51.9377329,14.3412236,30.4056056,4.6750951,69.9074719,34.4547122,42.7009357,34.4575346,12.6436798,4.3962134,95.7026701
"41053",2021-03-02,0,NA,NA,9.2970616,NA,77.6630164,38.1404226,NA,8.3704265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2571116,NA
"41067",2021-03-02,0,NA,NA,8.3598609,NA,88.7250715,31.421782,95.5548759,1.7277951,39.6187271,65.1774886,19.9115359,35.1674347,5.2486049,62.5303191,34.3748244,44.2088631,39.3329103,7.9548937,7.6930397,95.7927719
"42001",2021-03-02,1.1404191,NA,NA,5.4538337,NA,68.4650645,27.4343778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4662358,NA
"42003",2021-03-02,0.2684685,39.5153345,35.3624928,8.7068098,NA,83.2897402,32.0823776,89.1400096,5.2322788,38.3912864,54.5823134,20.8261529,39.946834,10.4503076,68.403534,36.0084182,35.470244,30.8133013,10.0598447,21.0743409,95.3860459
"42007",2021-03-02,0.1512653,NA,NA,8.0098502,NA,75.523827,21.6030949,NA,1.1454655,NA,NA,NA,NA,NA,59.1195084,NA,NA,NA,NA,21.4406538,NA
"42011",2021-03-02,0.6567,NA,31.4646423,8.6899324,NA,80.1426002,28.7972777,88.8544956,2.7534203,39.921244,58.5262252,20.3214825,38.0207712,8.4881666,64.8804404,31.1483036,33.8423684,29.839884,9.8832269,21.0374946,92.9916796
"42013",2021-03-02,0.6118456,NA,NA,11.3967674,NA,72.1349221,35.908395,63.5400878,2.1647395,43.6355205,65.8482785,29.3244697,42.0818959,18.6370756,58.6907265,NA,NA,NA,NA,11.0973509,82.6018593
"42017",2021-03-02,1.300522,40.3192673,30.1522596,7.089451,NA,86.8321484,28.107313,90.6781681,1.5113963,39.7913143,62.4454333,18.2033421,34.6950409,9.8948075,67.5124649,33.9206606,34.4342581,28.8810443,5.6901168,24.8867754,95.2280033
"42019",2021-03-02,0.3891942,NA,NA,6.2708353,NA,79.2704515,28.22249,83.5918205,1.9507353,30.0601195,54.1317085,15.7418017,31.6381721,6.4676277,57.077304,NA,28.5866762,NA,NA,18.0521094,93.5095692
"42021",2021-03-02,0.2962313,NA,NA,10.1352565,NA,70.3566264,30.414917,65.1992942,2.1092521,37.7317771,69.6925574,29.6505609,37.106299,14.3654656,61.4972843,NA,NA,NA,NA,17.3197854,80.5039286
"42027",2021-03-02,0.7374771,NA,NA,16.2392922,NA,86.8944178,36.7643686,84.6681831,3.4754939,39.2186846,61.4199686,27.0232802,42.8218237,11.5188442,72.0951945,34.5678574,44.0034356,29.6501554,5.664068,22.1146565,94.3333609
"42029",2021-03-02,0.1080123,19.790713,57.0792999,12.2075484,NA,83.6471893,23.6798151,94.3987321,0.6920696,32.5123435,60.5890963,20.1569482,31.1281035,4.5398944,63.5379361,33.7403784,32.260578,30.1709107,5.7167212,18.6585733,96.2769244
"42041",2021-03-02,0.3268391,NA,NA,8.3006004,NA,81.8456658,30.8624179,86.2933397,2.1147488,33.0554014,56.4315394,20.3115596,35.6362709,12.3254326,65.122778,32.9068171,29.2850431,33.6562593,10.0682442,36.6834376,92.5400384
"42043",2021-03-02,0.6227767,NA,NA,6.4895781,NA,75.1441446,26.9109668,88.1684792,2.2849577,33.6856271,63.3614507,18.379838,39.5636488,9.5114976,62.0915092,26.2326931,30.0555498,23.7447911,7.9993151,20.0600474,92.0386719
"42045",2021-03-02,0.5587611,NA,NA,11.0654267,NA,89.047683,28.5739616,91.3574705,5.3053259,40.7139905,58.6627342,12.8185859,32.7712047,8.3570746,63.6522581,45.4842606,43.8074818,37.2145408,10.8732952,22.6604132,97.025831
"42049",2021-03-02,0.5432076,NA,NA,10.2399682,NA,80.1435283,38.4864637,84.8691632,2.6885471,38.2276822,55.0921076,17.6259737,37.8512534,14.1513747,61.8445538,29.5136767,24.4334618,23.6767908,4.9692944,21.979987,91.5900523
"42055",2021-03-02,0.9959891,NA,NA,6.5475707,NA,67.4058678,31.130532,73.371825,1.2539096,41.2209109,54.0440486,20.6676925,40.8550051,17.3200496,54.7508479,NA,NA,NA,NA,16.9809052,81.3907194
"42069",2021-03-02,0.6258492,NA,NA,8.1144832,NA,81.0714044,38.9385029,87.8559144,1.8251825,40.6587592,62.6390263,18.9117132,42.1056233,10.7597239,68.8765928,33.211225,28.5716493,22.613195,6.6774238,23.7879916,93.303955
"42071",2021-03-02,0.9254928,77.0555628,20.8815489,7.3118883,NA,78.2938538,28.879736,82.7715494,2.7682508,41.6255889,60.3905372,19.8214758,36.1148341,10.2213296,60.3272598,26.7908995,26.6642086,22.9086349,6.757034,21.9702962,89.2286116
"42073",2021-03-02,0.3212799,NA,NA,6.9199903,NA,68.316657,39.44137,NA,4.4374806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.820006,NA
"42075",2021-03-02,0.4595618,NA,NA,6.9149874,NA,61.0216368,18.4642139,64.5513312,1.310152,48.4518038,63.3649389,29.7283988,53.9605565,24.1619219,54.5405225,26.6073933,25.7513294,21.0842395,7.9743654,20.3702751,87.3897106
"42077",2021-03-02,1.0786539,NA,NA,7.9194856,NA,76.6961528,28.24932,85.3843782,2.8681653,36.3299263,59.1501001,13.3070536,29.9453639,9.5648973,60.007446,32.8332192,33.5935936,28.2678936,7.7006567,21.7674893,92.785135
"42079",2021-03-02,1.0583146,NA,NA,7.9678514,NA,74.6450688,34.1671162,88.3683504,5.2205467,40.4538324,64.7580293,21.9208192,39.5661961,10.2367328,63.4206986,32.0935945,29.4049425,18.7579146,5.4513299,18.2074331,91.4353098
"42081",2021-03-02,0.9564623,NA,NA,9.4534618,NA,66.3185552,26.5466845,77.0676473,1.6767539,41.5018742,67.4101255,20.1468408,37.8191505,8.5040963,58.9020054,NA,NA,NA,NA,31.5472142,84.8034476
"42085",2021-03-02,0.7413695,NA,NA,9.3803782,NA,76.4796238,56.4249735,NA,2.3936025,NA,NA,NA,NA,NA,64.7286481,NA,NA,NA,NA,15.5300961,NA
"42089",2021-03-02,0.5645375,NA,NA,8.7602114,NA,79.1481724,21.5464916,88.8805418,1.616211,34.6104164,57.1423258,13.1186352,22.0863682,8.421217,62.2519481,41.5440892,38.0175584,28.24274,8.9368697,20.317729,94.4204299
"42091",2021-03-02,1.2173391,28.5105554,44.8480425,9.794791,NA,81.686005,29.0410361,91.186184,2.6721244,36.6492682,58.6563214,14.1841558,35.2165537,9.2198486,65.5247881,33.6157511,40.4822718,29.7766067,8.9631206,19.8215444,96.0144059
"42095",2021-03-02,0.2559511,NA,NA,8.6585769,NA,78.9292198,33.9739258,91.5076551,3.1923795,34.7130464,59.087668,17.7526012,36.1568287,7.9706874,59.9117003,22.303357,24.9181171,19.1987512,5.1490758,29.5155526,94.2113467
"42097",2021-03-02,1.0591298,NA,NA,7.7176342,NA,77.4654815,34.2226009,NA,5.0228286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7773019,NA
"42101",2021-03-02,1.0352877,24.0460123,13.4587459,15.200285,NA,79.3342815,25.3353784,86.6646088,15.8467202,35.5088744,58.1368555,12.4967174,31.502926,5.00494,70.1305331,37.4804715,46.3977295,37.2160989,15.365396,17.8923597,96.8065701
"42107",2021-03-02,0.1194538,NA,NA,9.5671781,NA,73.2326164,30.2407789,78.3746597,5.4883769,36.0524934,60.3176799,17.52799,41.0863473,10.9457773,59.5089104,29.5768755,NA,NA,NA,13.9091519,92.7202317
"42125",2021-03-02,0,NA,NA,6.1599815,NA,74.3233434,29.5258014,90.5501607,1.6572147,49.0652554,68.3691925,28.0830579,45.7096503,14.8940694,57.648882,NA,NA,NA,NA,13.6085343,93.7866839
"42129",2021-03-02,0.4958562,NA,NA,5.7062576,NA,74.8469954,34.3981781,80.1921788,1.7687763,43.8395539,59.6461724,20.1980494,40.154934,15.3644666,71.6738645,37.8891186,22.6535401,23.552895,6.3114654,17.8217977,92.2264088
"42133",2021-03-02,0.9735486,NA,NA,7.7009338,NA,70.761527,30.6724572,79.7244267,3.8499939,43.3548908,63.7725112,23.9849948,43.4792164,15.8302088,62.7837965,26.8201127,26.8159328,19.5699385,5.2097508,19.4726774,87.693405
"44003",2021-03-02,1.0167622,NA,NA,18.6578955,NA,82.7072845,37.0031921,94.002266,5.3844675,39.1904177,63.7201072,17.1230211,40.0205871,6.7278328,59.6227061,36.5802714,37.2403973,30.5891095,12.7957225,26.2901706,93.6701518
"44007",2021-03-02,0.7661742,NA,NA,25.2379712,7.6203482,83.3688785,25.0480522,92.9972804,4.5122008,35.7809907,53.8448847,14.5233522,26.5212589,6.6675823,71.2551557,35.768303,40.9180955,39.9769705,14.7526866,29.5792321,96.919982
"44009",2021-03-02,0,NA,NA,17.1367971,NA,91.8970346,34.3610546,93.6196979,2.4709902,34.0054358,57.4190211,20.4889816,33.7699064,5.0943738,62.7159652,NA,NA,NA,NA,31.810157,96.4050724
"45003",2021-03-02,0.8012955,NA,NA,7.6685092,NA,68.0742848,32.9711617,77.3033118,1.2662676,37.7113905,57.4656521,14.8060639,35.6566124,6.4298331,61.7973767,29.240229,23.9226721,17.9593376,3.2882265,32.3069741,88.9966005
"45007",2021-03-02,0.8683765,NA,NA,7.2713306,NA,67.6328886,24.6232624,56.99482,1.6906483,40.7511373,64.6588143,23.5216289,47.6512263,15.7966765,59.5879745,26.7105983,22.9101391,20.2081149,8.4888979,39.7771084,87.4312015
"45013",2021-03-02,0.2840573,NA,NA,9.9392312,NA,82.8227172,42.5985098,84.0238625,3.455258,31.7721252,64.3635227,29.2084249,42.8287365,13.8936471,60.0075102,39.7558436,38.5014953,31.7932089,7.6422299,26.2121858,87.0481346
"45015",2021-03-02,1.0788782,NA,NA,9.0818514,NA,65.8024296,24.4146164,68.2645436,1.2019929,46.2994664,67.877855,32.3143301,43.6276787,18.4931311,63.1340904,19.4173291,19.6323236,16.1566592,2.6584393,28.1492504,79.1485944
"45019",2021-03-02,0.6824461,NA,NA,10.3009303,NA,77.792715,31.8250022,76.5622684,5.6675484,39.27062,67.9977996,30.1804815,47.1753957,14.0851549,59.8986382,31.7106127,30.329479,26.5493708,6.6502227,27.3081449,93.250623
"45035",2021-03-02,1.0241645,NA,NA,10.3800742,NA,70.6617601,22.8197678,72.2277925,1.3144427,45.9222816,66.3310475,33.2399299,44.9660276,17.5728366,53.5515985,NA,NA,NA,NA,40.7702737,88.3645424
"45041",2021-03-02,0.0926695,NA,NA,5.4935299,NA,70.1765421,33.2364316,NA,5.0781239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8042271,NA
"45045",2021-03-02,1.6514818,61.9313304,22.2949748,10.5506901,NA,71.141524,27.3043392,58.5547571,2.3491305,40.6192371,64.6472677,25.0042423,44.1936356,15.869937,64.0057159,29.0730005,26.527668,22.1224184,5.6309905,34.7158691,86.8426621
"45051",2021-03-02,1.1119583,NA,NA,10.9957922,NA,69.4230032,32.7449002,74.4350037,1.0273094,29.8169214,67.979144,29.1915337,42.8179445,16.6644778,58.2332544,28.019334,21.2841419,20.318004,4.7129671,34.9472254,87.6986082
"45063",2021-03-02,0.9722082,NA,NA,11.0295656,NA,71.0992601,28.7872733,77.5907388,2.5606732,41.5887364,63.2073118,28.46297,42.6251622,17.3515036,55.044725,27.6499833,28.1235053,19.397586,5.7069975,29.3755188,93.1900146
"45077",2021-03-02,0,NA,NA,9.1176186,NA,65.6175011,24.3783861,53.7890195,0.4619148,NA,NA,NA,NA,NA,57.8573305,NA,NA,NA,NA,31.2541509,NA
"45079",2021-03-02,0.7563581,NA,NA,18.5641083,NA,77.0033457,34.1394749,82.5233188,0.6690699,38.1708317,65.7013367,22.1523386,42.3472318,13.0705319,62.6208781,36.2834599,32.443655,29.9281804,10.9281444,29.7270329,96.671665
"45083",2021-03-02,1.8671019,NA,NA,13.8038257,NA,71.2874601,23.2807498,60.0102265,3.4189793,49.5814037,67.476498,27.0188112,49.7804715,14.9739742,60.1107696,31.289401,23.4927377,24.1121586,3.568702,37.0494452,81.0304379
"45085",2021-03-02,1.62058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.847311,NA
"45091",2021-03-02,0.7233308,NA,NA,11.428442,NA,72.2615989,18.9472763,76.5294596,3.9682375,40.8263168,61.2619003,25.1375233,24.6424895,8.4037517,63.0783299,32.7655467,24.4897755,27.5000386,7.0466253,46.8440779,92.1809109
"46099",2021-03-02,0.5928025,NA,NA,9.582859,NA,79.1094059,41.8690861,62.4387708,2.152397,45.3858685,63.0908107,31.7863761,49.5235216,17.3684649,50.5297427,29.2582794,32.9352517,28.9401187,9.6832327,21.3567648,82.0538434
"46103",2021-03-02,1.1805921,NA,NA,6.5173583,NA,74.5329609,39.8711331,42.3205126,1.7475193,43.9771585,64.8046569,27.621854,47.7290256,21.5900101,47.4007813,NA,NA,NA,NA,16.1433032,73.2073661
"47009",2021-03-02,1.877346,NA,NA,9.0078432,NA,74.3790427,35.5458657,58.0199234,4.3590038,28.5207271,63.7944681,26.0041688,37.7287799,9.6990855,56.3800724,NA,NA,NA,NA,19.2948475,87.811956
"47011",2021-03-02,1.8365342,NA,NA,11.0643426,NA,56.0317908,13.4954122,NA,0.4691668,NA,NA,NA,NA,NA,60.5333538,NA,NA,NA,NA,32.6130947,NA
"47037",2021-03-02,0.6792075,NA,NA,7.9377834,NA,83.6047419,22.5196922,75.4555347,2.8949511,38.3013452,57.6760585,16.3324619,33.1064632,8.3796994,67.0781419,40.2803292,46.5107376,40.1601597,15.5762668,19.9414228,94.5530858
"47065",2021-03-02,0.3484262,NA,NA,11.7295938,NA,74.5237816,29.605485,65.1674287,3.8084385,41.1575938,61.633457,24.9150664,47.5726329,16.9413247,62.2955494,33.9329734,32.1954463,23.7271057,8.3500673,20.1027508,92.3407215
"47093",2021-03-02,0.9094601,62.3756379,11.0986771,9.7192607,NA,79.8343299,30.9793015,69.7944117,1.5764645,40.4106116,59.4452652,26.0490703,42.5070611,13.1953336,64.0968153,29.1360463,28.9803062,24.1266741,6.9045285,20.5450876,88.1047184
"47125",2021-03-02,0.4323802,NA,NA,6.7745259,NA,70.8262353,30.420783,68.5929713,2.3833016,33.6422658,64.6113459,28.0224266,45.8333293,18.9394014,49.9046612,NA,NA,NA,NA,15.5358501,90.4030561
"47149",2021-03-02,0.3145047,NA,NA,8.6501029,NA,68.1271019,15.2609485,66.620076,6.6832268,49.8450156,65.9070535,23.4406451,45.453708,18.2919734,61.143562,23.2507658,24.32321,24.1955705,7.067996,24.8439149,82.0421157
"47155",2021-03-02,1.4696542,NA,NA,8.349515,NA,61.7483767,21.531668,NA,0.4920901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9177842,NA
"47157",2021-03-02,0.5694748,27.9455255,22.308711,7.9702563,NA,75.3841112,26.8828942,85.0448349,1.9689372,42.9576112,58.5291568,19.0840212,35.3936634,12.5125904,60.0880883,34.1616245,31.4377138,26.0380154,8.4070833,13.9344234,94.781962
"47163",2021-03-02,0.7267695,NA,NA,5.3797238,NA,68.967264,27.8063735,56.6662081,2.9971094,35.9785133,55.8807645,25.2061714,45.586293,18.3564865,60.5868008,33.7492324,23.685958,17.5632765,4.6579443,19.7069159,84.3838769
"47165",2021-03-02,0.5589196,NA,NA,5.7559172,NA,77.3084966,34.0252164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7007781,NA
"47179",2021-03-02,0.1158073,NA,NA,3.2168055,NA,71.1374818,27.1437151,63.9773523,4.9561388,45.7621941,65.4498638,28.3080329,45.1723766,14.1819888,66.5333464,NA,NA,NA,NA,13.4784329,91.0296566
"47187",2021-03-02,0.7696454,NA,NA,6.5661403,NA,79.2996744,23.5141536,74.0529697,2.8987978,40.30782,60.1872784,20.4715607,48.9913991,15.325509,61.3698315,NA,NA,NA,NA,17.7590315,89.9692049
"48027",2021-03-02,1.8742503,NA,NA,5.5868103,NA,68.4514167,28.9712138,85.3521578,2.754569,46.405321,62.5194892,31.050152,44.236063,19.930885,59.4363574,30.1804109,26.9346052,19.9074715,4.9826929,15.1381218,90.9062802
"48029",2021-03-02,0.7229831,40.3966018,16.9316152,9.8338564,NA,80.8224261,29.6053772,89.5205463,3.8171379,38.274483,59.5913948,20.9206213,35.2262817,11.1210495,68.973469,39.0361192,43.4620209,30.6493319,12.7630095,22.0260265,95.3694917
"48039",2021-03-02,1.0579818,NA,NA,7.2646912,NA,71.1148359,33.3395006,84.2897775,1.8296746,45.9077709,60.5492658,34.164809,38.7664623,11.4540994,57.9872765,31.6298841,29.4904682,27.5359605,5.8024568,37.2800085,87.7341846
"48041",2021-03-02,0.4261943,NA,NA,14.0071323,NA,74.2547342,29.3944304,78.7173374,2.8047482,35.7053415,57.0656897,22.4938804,37.4726948,14.2839783,61.4780682,30.078695,28.2692865,25.5997937,10.9841752,37.1647874,85.4219947
"48061",2021-03-02,1.6692437,37.4174513,16.2906506,8.8329543,NA,86.9418804,39.7047258,92.5555262,5.6580384,46.1485125,64.7264048,25.9099431,39.3983054,12.0824306,73.1324515,44.9277727,40.7341202,41.6565224,14.8321239,12.4610172,95.2043786
